x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-4.505605697631835938e+00,-4.272912025451660156e+00,3.099030017852783203e+00,-5.331023335456848145e-01,6.902568936347961426e-01,1.032021734863519669e-02,-1.419770140489534302e-02,7.004766888981919792e-02,-2.691076539604281503e+00,5.188541664496301321e-23,1.066204667091330549e-02,-1.380513787269599391e-02,-2.064043469727216973e-04,2.839540280978880560e-04,-1.400953377796332333e-03,5.382153079208563257e-02
-4.505605697631835938e+00,-4.272912025451660156e+00,3.099030017852783203e+00,-5.331023335456848145e-01,6.902568936347961426e-01,1.032021734863519669e-02,-3.801380124571338698e-02,8.881580002128638962e-02,-2.691076539596763517e+00,-4.178590431887915544e-23,-1.885703444480935076e-02,2.065636038780205297e-02,2.097195964306575178e-03,3.541488354778743464e-03,6.127140687501531069e-03,5.114332134183938172e-02
-4.535124778747558594e+00,-4.238450527191162109e+00,3.101333618164062500e+00,-5.303211212158203125e-01,6.981603503227233887e-01,7.642007898539304733e-03,-2.146651754843451922e-03,5.667097789884777137e-02,-2.685801391264472038e+00,4.552523965124848035e-23,1.060642242431608651e-02,-1.396320700645414803e-02,-1.528401579706795133e-04,4.293303509683710217e-05,-1.133419557976966807e-03,5.371602782528944048e-02
-4.535124778747558594e+00,-4.238450527191162109e+00,3.101333618164062500e+00,-5.303211212158203125e-01,6.981603503227233887e-01,7.642007898539304733e-03,-2.325927192152590570e-02,7.355978753070338549e-02,-2.685801391257653048e+00,3.022079395982456654e-23,-1.042972564697297599e-02,1.011373162269624260e-02,-2.267499174921638883e-04,2.988250051772833871e-03,3.437008328060264795e-03,5.094546097797770373e-02
-4.556160926818847656e+00,-4.214373588562011719e+00,3.101259708404541016e+00,-5.277980566024780273e-01,7.030685544013977051e-01,4.871441051363945007e-03,2.073126768191125950e-03,5.168746099300700753e-02,-2.675508748648974588e+00,1.120149292382889544e-23,1.055596113204959607e-02,-1.406137108802774094e-02,-9.742882102736771799e-05,-4.146253536385646754e-05,-1.033749219860102819e-03,5.351017497297949621e-02
-4.556160926818847656e+00,-4.214373588562011719e+00,3.101259708404541016e+00,-5.277980566024780273e-01,7.030685544013977051e-01,4.871441051363945007e-03,-1.717066271549645695e-02,6.726378818301124995e-02,-2.675508748642152490e+00,2.923568202566178207e-23,-1.039960145950313830e-02,9.924491643905852811e-03,-1.138602755963891155e-03,3.262073895026529335e-03,3.079057808727525547e-03,5.044871883271229152e-02
-4.577116489410400391e+00,-4.190387725830078125e+00,3.100218534469604492e+00,-5.248793959617614746e-01,7.074928879737854004e-01,1.809984911233186722e-03,4.663174124137520540e-03,4.834945872057943433e-02,-2.662247029926009034e+00,9.677577352527634602e-23,1.049758791923505186e-02,-1.414985775947563695e-02,-3.619969822477031585e-05,-9.326348248273053088e-05,-9.669891744116254628e-04,5.324494059852018235e-02
-4.577116489410400391e+00,-4.190387725830078125e+00,3.100218534469604492e+00,-5.248793959617614746e-01,7.074928879737854004e-01,1.809984911233186722e-03,-1.366555529011077331e-02,6.336775042873475650e-02,-2.662247029919468044e+00,2.111143846008847929e-23,-1.035640835762041689e-02,1.065902590751655055e-02,-1.132448324933754691e-03,3.448390928342481843e-03,3.050584272888956505e-03,5.073294743139878521e-02
-4.597970485687255859e+00,-4.165578842163085938e+00,3.099122285842895508e+00,-5.217043161392211914e-01,7.118108272552490234e-01,-7.020082557573914528e-04,7.895593039393225890e-03,4.337442512055156296e-02,-2.650889319761586815e+00,-5.349559551992138335e-26,1.043408632278453041e-02,-1.423621654510487389e-02,1.404016511497019337e-05,-1.579118607878404745e-04,-8.674885024110290388e-04,5.301778639523174047e-02
-4.597970485687255859e+00,-4.165578842163085938e+00,3.099122285842895508e+00,-5.217043161392211914e-01,7.118108272552490234e-01,-7.020082557573914528e-04,-1.044774195206946144e-02,5.858710617833954443e-02,-2.650889319759857976e+00,-9.651431934293136730e-26,-9.915893077850235215e-03,1.106333255767832924e-02,-2.719428844284443869e-03,3.986995248129510117e-03,2.838994818724516200e-03,5.121214738434309854e-02
