x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-5.944207668304443359e+00,4.189704954624176025e-01,3.171713113784790039e+00,1.956680268049240112e-01,8.070466518402099609e-01,-4.394266754388809204e-02,-5.551734906536989755e-02,5.546319864693288054e-02,-2.635045549151397104e+00,-4.720566222123449667e-26,3.564399778842819444e-03,2.459317922592163530e-02,-3.940062969923108227e-03,2.948002883216283010e-03,-2.332649306953538115e-03,5.071506303304625096e-02
-5.936729907989501953e+00,4.597046077251434326e-01,3.166894197463989258e+00,1.975056827068328857e-01,8.058232665061950684e-01,-4.592851549386978149e-02,-6.686493400730614267e-02,2.933713751853313234e-02,-2.618288179404098859e+00,-9.012590193890157197e-23,-3.950113654136444552e-03,-1.611646533012389693e-02,9.185703098775199749e-04,1.337298680146120633e-03,-5.867427503706279523e-04,5.236576358808198162e-02
-5.936729907989501953e+00,4.597046077251434326e-01,3.166894197463989258e+00,1.975056827068328857e-01,8.058232665061950684e-01,-4.592851549386978149e-02,-5.546690996796264234e-02,4.729327176347513512e-02,-2.618288179757894074e+00,-1.226356014615106491e-22,5.987172722816680448e-03,2.379164576530456987e-02,-3.075179308652753463e-03,2.244940792781202621e-03,-2.519964499142823833e-03,5.358645181899668319e-02
-5.926792621612548828e+00,4.996127188205718994e-01,3.162900447845458984e+00,1.986412853002548218e-01,8.042491674423217773e-01,-4.470782727003097534e-02,-6.827605754007105843e-02,2.613701774477548284e-02,-2.614898742520081587e+00,5.334076454076788177e-23,-3.972825706004989854e-03,-1.608498334884644887e-02,8.941565454008149061e-04,1.365521150801407568e-03,-5.227403548955233958e-04,5.229797485040163507e-02
-5.926792621612548828e+00,4.996127188205718994e-01,3.162900447845458984e+00,1.986412853002548218e-01,8.042491674423217773e-01,-4.470782727003097534e-02,-5.633250695460843144e-02,4.455135899719180753e-02,-2.614898742828872802e+00,-1.054592617668599069e-23,7.569494545459853896e-03,1.615215897560118297e-02,-1.533659845590396031e-03,2.128961845635130024e-03,-2.650913921582009891e-03,5.509122359939629121e-02
-5.915250301361083984e+00,5.318498611450195312e-01,3.160472631454467773e+00,1.996435970067977905e-01,8.024892807006835938e-01,-4.191457852721214294e-02,-7.581217515916072180e-02,2.693806478854310696e-02,-2.620350750195423295e+00,4.070935002871466380e-23,-3.992871940136311082e-03,-1.604978561401371184e-02,8.382915705440474596e-04,1.516243503183217767e-03,-5.387612957709064787e-04,5.240701500390845813e-02
-5.915250301361083984e+00,5.318498611450195312e-01,3.160472631454467773e+00,1.996435970067977905e-01,8.024892807006835938e-01,-4.191457852721214294e-02,-6.333359820670868279e-02,4.582360381033091096e-02,-2.620350750476791557e+00,-1.013089391979928963e-22,7.161779701709392043e-03,1.615704774856563386e-02,-1.301276758313374415e-03,1.491485783065765736e-03,-2.720943092136773878e-03,5.576408271373657632e-02
-5.904095649719238281e+00,5.640566945075988770e-01,3.158333063125610352e+00,1.998684108257293701e-01,8.006848096847534180e-01,-3.855751082301139832e-02,-7.880318486809199940e-02,2.958815149379169160e-02,-2.628435035949388876e+00,-1.766147825171424063e-26,-3.997368216514196604e-03,-1.601369619369508168e-02,7.711502164600148035e-04,1.576063697361851368e-03,-5.917630298758469465e-04,5.256870071898778196e-02
-5.904095649719238281e+00,5.640566945075988770e-01,3.158333063125610352e+00,1.998684108257293701e-01,8.006848096847534180e-01,-3.855751082301139832e-02,-6.171117102168056923e-02,5.492282872376842706e-02,-2.628435035951807830e+00,-2.231229701605268452e-25,1.210542261600533465e-02,4.026119470596312144e-02,-3.957882300019477384e-03,-1.394982164092450905e-03,-5.040111733471963618e-03,5.812700520769506496e-02
-5.887992858886718750e+00,6.203315854072570801e-01,3.153604030609130859e+00,1.972392052412033081e-01,7.967431545257568359e-01,-3.299920633435249329e-02,-7.304957217406363168e-02,2.682435323269026506e-02,-2.639484956515889547e+00,1.018897906162253873e-25,-3.944784104824350379e-03,-1.593486309051517225e-02,6.599841266869965750e-04,1.460991443481274299e-03,-5.364870646538122401e-04,5.278969913031779371e-02
-5.887992858886718750e+00,6.203315854072570801e-01,3.153604030609130859e+00,1.972392052412033081e-01,7.967431545257568359e-01,-3.299920633435249329e-02,-5.590621850176791252e-02,5.153323874553186051e-02,-2.639484956520778081e+00,3.638638931955814169e-26,6.423563063144399621e-03,2.702250242233272814e-02,-3.127533420920425300e-03,-2.647652383390236563e-03,-4.434507224098882538e-03,5.607842452144587431e-02
