x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-1.293635845184326172e+00,1.014183163642883301e+00,3.258260250091552734e+00,-9.216870069503784180e-01,5.495579242706298828e-01,-2.494133561849594116e-01,1.071117813808632052e-01,2.788549018003960156e-01,-2.053190702362036824e+00,-9.125620756798972187e-26,-8.402509450912476474e-02,2.349692344665532673e-02,-1.400034219026569104e-02,-2.969247549681324205e-01,4.352759251574989108e-02,-1.399399470958756497e-02
-1.396094679832458496e+00,1.048671245574951172e+00,3.239271640777587891e+00,-1.216469526290893555e+00,5.986626148223876953e-01,-3.044711649417877197e-01,1.023454421241365875e+00,1.927001030612496280e-01,-1.833941278925712126e+00,4.921749662720081792e-24,2.432939052581795103e-02,-1.197325229644774502e-02,6.089423298835772158e-03,-2.046908842482730861e-02,-3.854002061224992559e-03,3.667882557851426251e-02
-1.396094679832458496e+00,1.048671245574951172e+00,3.239271640777587891e+00,-1.216469526290893555e+00,5.986626148223876953e-01,-3.044711649417877197e-01,9.402900421016801014e-01,2.227576728302966824e-01,-1.833941277020298743e+00,3.149673428341294337e-26,-1.899768447875975763e-01,5.929554462432862216e-02,-2.947404563426969659e-02,-4.554452289807664478e-01,9.516775179775804894e-02,1.308462517689292226e-01
-2.797452688217163086e+00,1.875147461891174316e+00,3.296825408935546875e+00,-5.160942077636718750e-01,7.900010347366333008e-01,-9.846520423889160156e-02,1.061130886082545466e+00,-6.202031941186856301e-01,-2.681938091530055246e+00,6.456281757820457256e-23,-1.257249832153339852e-02,4.764638185501102186e-02,-9.141478538513325702e-03,2.580427562235853012e-01,-4.057290202186214501e-02,-6.624853055450019568e-02
-2.820347070693969727e+00,1.938593864440917969e+00,3.285714626312255859e+00,-2.368288338184356689e-01,7.370240688323974609e-01,-2.183524966239929199e-01,2.663726151993642821e-01,-5.681796487862988965e-01,-2.220984442128635994e+00,-7.265477755870324703e-23,4.736576676368731142e-03,-1.474048137664785152e-02,4.367049932479716290e-03,-5.327452303987290083e-03,1.136359297572597793e-02,4.441968884257274652e-02
-2.820347070693969727e+00,1.938593864440917969e+00,3.285714626312255859e+00,-2.368288338184356689e-01,7.370240688323974609e-01,-2.183524966239929199e-01,1.726759959017123702e-01,-5.421043102049784013e-01,-2.220984441465746695e+00,9.658536546389742082e-23,1.059785902500154364e-02,7.491944789886484379e-02,-3.446632981300368215e-02,4.573897749408982749e-01,-1.008454548038960619e-01,-2.618818198786954099e-02
-2.814485788345336914e+00,2.028253793716430664e+00,3.246881246566772461e+00,2.240144610404968262e-01,6.253365278244018555e-01,-2.889603674411773682e-01,-1.154829175264350027e+00,-4.224005636247460949e-01,-1.899383821901759806e+00,-4.910401808118514445e-23,-4.480289220810007578e-03,-1.250673055648787724e-02,5.779207348823423018e-03,2.309658350528701054e-02,8.448011272494948543e-03,3.798767643803518945e-02
-2.814485788345336914e+00,2.028253793716430664e+00,3.246881246566772461e+00,2.240144610404968262e-01,6.253365278244018555e-01,-2.889603674411773682e-01,-1.245003029352173662e+00,-3.984069787898101289e-01,-1.899383828710613731e+00,1.045520017535960596e-22,5.300433754920952367e-02,5.691336870193497433e-02,-3.017622172832501448e-02,3.799564656544873187e-01,-1.238194883596133167e-01,1.613203707470714510e-01
-2.764582157135009766e+00,2.175697803497314453e+00,3.264683961868286133e+00,-8.320617675781250000e-01,3.457077443599700928e-01,-2.582573592662811279e-01,3.152733363519364396e-01,1.750237053275796317e-01,-2.033758257164408167e+00,-6.228142489772050149e-26,1.664123535156258882e-02,-6.914154887199597255e-03,5.165147185325569268e-03,-6.305466727038688823e-03,-3.500474106551576536e-03,4.067516514328817223e-02
-2.764582157135009766e+00,2.175697803497314453e+00,3.264683961868286133e+00,-8.320617675781250000e-01,3.457077443599700928e-01,-2.582573592662811279e-01,2.183039397264928405e-01,1.914420708737248067e-01,-2.033758248876055941e+00,-6.835767250569425662e-26,-1.982811927795409268e-01,3.631661713123301993e-02,-4.692120611667638386e-02,-5.396484522228746084e-01,9.187815788443592924e-02,-3.959575124600489548e-02
-2.979504585266113281e+00,2.218928575515747070e+00,3.212597608566284180e+00,-1.367344141006469727e+00,4.414147436618804932e-01,-3.385282754898071289e-01,2.025355764480032850e+00,-6.500362601872294172e-03,-1.672668076879417542e+00,2.892900907006037109e-24,2.734688282012953664e-02,-8.828294873237663154e-03,6.770565509796266923e-03,-4.050711528960060370e-02,1.300072520374340179e-04,3.345336153758837749e-02
-2.979504585266113281e+00,2.218928575515747070e+00,3.212597608566284180e+00,-1.367344141006469727e+00,4.414147436618804932e-01,-3.385282754898071289e-01,1.947663256412380361e+00,5.166885286261884390e-03,-1.672668076066047727e+00,-2.614800620494606336e-23,-1.810156965255735884e-01,4.766784846782678997e-02,-2.347903013229357683e-02,-3.045377339698003283e-01,7.959149962604661344e-02,2.142540974717909164e-01
-4.150423049926757812e+00,2.825927019119262695e+00,3.310218095779418945e+00,8.590127341449260712e-03,4.509145617485046387e-01,-3.217260837554931641e-01,-3.368964241364302836e-02,-5.985940318820767159e-01,-1.901234236778561293e+00,7.372077582101830687e-26,-1.718025468289141600e-04,-9.018291234970110537e-03,6.434521675109827754e-03,6.737928482728611224e-04,1.197188063764154098e-02,3.802468473557124584e-02
