x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
1.655595302581787109e+00,1.349767327308654785e+00,3.102491378784179688e+00,8.905879855155944824e-01,6.069525480270385742e-01,-9.347566403448581696e-03,-4.042186210071786051e-02,8.302006582391258105e-02,-2.658762311498385600e+00,1.379992018676090523e-24,1.405181050300607914e-02,9.439499378204319058e-03,-2.178834192454459640e-04,1.773436440927977920e-03,-2.533370943858637148e-03,5.556519131978476800e-02
1.687458872795104980e+00,1.371345877647399902e+00,3.102086544036865234e+00,8.915529847145080566e-01,6.060795783996582031e-01,-6.957621313631534576e-03,-5.679455413955386556e-02,7.998128091233562553e-02,-2.666718701037924522e+00,-1.489071975818568108e-23,-1.783105969429010784e-02,-1.212159156799308413e-02,1.391524262728260908e-04,1.135891082791107287e-03,-1.599625618246669490e-03,5.333437402075848904e-02
1.687458872795104980e+00,1.371345877647399902e+00,3.102086544036865234e+00,8.915529847145080566e-01,6.060795783996582031e-01,-6.957621313631534576e-03,1.882374954736865114e-02,1.042230062606984420e-01,-2.666718701037225969e+00,1.053075521618564998e-23,5.176713824272161091e-02,3.505763053894050962e-02,3.763789124788807783e-04,-4.505039597584303834e-04,-4.155781135803615634e-03,5.627377940614934626e-02
1.757057070732116699e+00,1.418525099754333496e+00,3.102323770523071289e+00,8.914789557456970215e-01,6.040082573890686035e-01,-4.018215928226709366e-03,-8.188015110123159079e-02,7.440161159496637422e-02,-2.677951141019745851e+00,-1.286651944070502718e-23,-1.782957911491389602e-02,-1.208016514778131878e-02,8.036431856472958657e-05,1.637603022024647359e-03,-1.488032231899305557e-03,5.355902282039491646e-02
1.757057070732116699e+00,1.418525099754333496e+00,3.102323770523071289e+00,8.914789557456970215e-01,6.040082573890686035e-01,-4.018215928226709366e-03,-1.383187613070903724e-02,9.569798710017202170e-02,-2.677951141012341107e+00,-2.054277674477932468e-23,4.253645539283756882e-02,2.947655081748967731e-02,2.087133498862581149e-03,-4.379498513304991292e-03,-4.497701883727112104e-03,5.415893122988701958e-02
1.817423105239868164e+00,1.460081815719604492e+00,3.104330539703369141e+00,8.868228197097778320e-01,6.014245152473449707e-01,-3.418307518586516380e-03,-7.521985855947109501e-02,7.433951685230751061e-02,-2.684097872521070016e+00,-1.755051884604967200e-24,1.025483846664432264e-02,8.384073972702132949e-03,1.488387207500441178e-03,-2.767944557021007057e-03,-3.184747852762681575e-03,5.318744774787301927e-02
1.845414400100708008e+00,1.480494379997253418e+00,3.105750560760498047e+00,8.825504779815673828e-01,5.997265577316284180e-01,-3.912817221134901047e-03,-6.829140049980082783e-02,7.299816729203387200e-02,-2.685081513035690648e+00,-1.259599484561352751e-23,-1.765100955963139207e-02,-1.199453115463255948e-02,7.825634442282236591e-05,1.365828009995961878e-03,-1.459963345840642468e-03,5.370163026071381185e-02
1.845414400100708008e+00,1.480494379997253418e+00,3.105750560760498047e+00,8.825504779815673828e-01,5.997265577316284180e-01,-3.912817221134901047e-03,-6.416299341494621084e-03,9.165439832443458834e-02,-2.685081513034415668e+00,8.604910438153891885e-24,4.244263172149653762e-02,3.293151617050171787e-02,3.114040112123017678e-03,-1.209855360988032480e-02,-6.020075843380823244e-03,5.085329890985513385e-02
1.905508041381835938e+00,1.525420427322387695e+00,3.108786344528198242e+00,8.703235983848571777e-01,5.955395698547363281e-01,-6.761148571968078613e-03,-3.699933254705454339e-02,7.151967432729247620e-02,-2.680624322918287561e+00,-6.107951620364248966e-24,-1.740647196769717908e-02,-1.191079139709483314e-02,1.352229714393082816e-04,7.399866509411046067e-04,-1.430393486545833426e-03,5.361248645836574900e-02
1.905508041381835938e+00,1.525420427322387695e+00,3.108786344528198242e+00,8.703235983848571777e-01,5.955395698547363281e-01,-6.761148571968078613e-03,3.505967433341812545e-02,9.260632684414052407e-02,-2.680624322937693815e+00,-5.255747220251766502e-20,4.303216099739071154e-02,3.751290321350086998e-02,7.097045481204933282e-03,-1.529902664325410999e-02,-4.515321670092053985e-03,5.130237434003286773e-02
1.965946674346923828e+00,1.574844121932983398e+00,3.115748167037963867e+00,8.557257652282714844e-01,5.928763747215270996e-01,-9.071260690689086914e-03,-3.238898879031259278e-03,6.023847094629389276e-02,-2.685865289785937193e+00,-9.292663181938205542e-24,-1.711451530456553627e-02,-1.185752749443058640e-02,1.814252138139238468e-04,6.477797758064340883e-05,-1.204769418925888402e-03,5.371730579571874775e-02
1.965946674346923828e+00,1.574844121932983398e+00,3.115748167037963867e+00,8.557257652282714844e-01,5.928763747215270996e-01,-9.071260690689086914e-03,6.497379844938526439e-02,7.961753581038685801e-02,-2.685865289762577657e+00,-5.849410437007426180e-24,4.823649406433094811e-02,4.617033600807185501e-02,4.343975186348103534e-03,-1.761946612706877247e-02,-3.375006432150162716e-03,5.118897920936268942e-02
2.031297683715820312e+00,1.632871985435485840e+00,3.119910717010498047e+00,8.394057750701904297e-01,5.910937190055847168e-01,-1.159958727657794952e-02,3.287436830273417904e-02,3.911405146794817711e-02,-2.684797730857660270e+00,-5.151973333049476101e-20,-1.678811550140402176e-02,-1.182187438011172986e-02,2.319917455313458277e-04,-6.574873660546431964e-04,-7.822810293589554931e-04,5.369595461715320761e-02
2.031297683715820312e+00,1.632871985435485840e+00,3.119910717010498047e+00,8.394057750701904297e-01,5.910937190055847168e-01,-1.159958727657794952e-02,1.015340387159241325e-01,5.796383699965784037e-02,-2.684797730797269022e+00,5.180213872157400587e-26,4.133738040924050949e-02,4.455350995063778186e-02,-4.389181360604510473e-04,-1.553560316430258048e-02,-2.098765150942871749e-03,4.923722543823198794e-02
2.089423179626464844e+00,1.689247369766235352e+00,3.119239807128906250e+00,8.259008526802062988e-01,5.901542305946350098e-01,-1.605831645429134369e-02,7.153255899958002595e-02,1.512644076919790644e-02,-2.667147236657672060e+00,1.823358591658323371e-23,-1.651801705360433914e-02,-1.180308461189261138e-02,3.211663290856314745e-04,-1.430651179991637711e-03,-3.025288153839511551e-04,5.334294473315344398e-02
