x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-4.046944901347160339e-02,-1.997821219265460968e-02,3.010865449905395508e+00,1.788716018199920654e-02,7.609749212861061096e-03,-2.803783677518367767e-02,4.697708821198138401e-02,3.402560231511895378e-02,-2.377729751562138727e+00,0.000000000000000000e+00,-3.577432036399874615e-04,-1.521949842572221934e-04,5.607567355037090806e-04,-9.395417642396285129e-04,-6.805120463023797694e-04,4.755459503124277731e-02
-4.046944901347160339e-02,-1.997821219265460968e-02,3.010865449905395508e+00,1.788716018199920654e-02,7.609749212861061096e-03,-2.803783677518367767e-02,6.098942058010514006e-02,2.788972164823505517e-01,-2.377729748382801933e+00,-2.749848003987251001e-26,1.557917721569537783e-02,1.985413738759234450e-02,8.115730807185528306e-04,9.160254305258668656e-03,4.607843124600462248e-03,7.127675324692597791e-02
-2.453252859413623810e-02,2.812017919495701790e-05,3.011116266250610352e+00,2.826720289885997772e-02,1.779553666710853577e-02,-4.315678495913743973e-03,1.370107914810698990e-02,3.725589849183780222e-01,-2.465105601441792249e+00,2.963428955399844291e-23,-4.255991056561457542e-04,1.317537664202973226e-02,1.061463960446396015e-02,-2.178909661532505565e-03,-4.020196646709883748e-03,4.832927761310203130e-02
-2.439278364181518555e-02,1.355940755456686020e-02,3.021644592285156250e+00,2.636231482028961182e-02,2.122651971876621246e-02,-5.288512911647558212e-03,4.769842098037281597e-02,5.070218810518789532e-01,-2.482263660214541368e+00,4.026324492378392916e-23,-5.272462964057908485e-04,-4.245303943753234166e-04,1.057702582327735286e-04,-9.539684196074559031e-04,-1.014043762103757768e-02,4.964527320429083096e-02
-2.439278364181518555e-02,1.355940755456686020e-02,3.021644592285156250e+00,2.636231482028961182e-02,2.122651971876621246e-02,-5.288512911647558212e-03,7.736279260336509367e-02,6.290023092756203971e-01,-2.482263660150074713e+00,1.888034512665048288e-23,6.859727203845991661e-04,1.219393402338028037e-02,2.102843108586949228e-02,-4.870829471194576543e-03,-2.578582369942530872e-03,1.197173667158644150e-01
-2.317956462502479553e-02,2.617787197232246399e-02,3.042567253112792969e+00,2.303874120116233826e-02,3.122798353433609009e-02,6.478358060121536255e-02,1.169750111271026793e-01,7.127579027966436387e-01,-2.780080545457901398e+00,3.249535909511643023e-23,-4.607748240232460712e-04,-6.245596706867216630e-04,-1.295671612024484887e-03,-2.339500222542055530e-03,-1.425515805593287333e-02,5.560161090915802934e-02
-2.317956462502479553e-02,2.617787197232246399e-02,3.042567253112792969e+00,2.303874120116233826e-02,3.122798353433609009e-02,6.478358060121536255e-02,1.680865645462923386e-01,8.608154150240853175e-01,-2.780080547295466609e+00,-2.468951324631242751e-23,1.951390276663005421e-02,1.234376445412635817e-02,2.842821106314641355e-02,6.482605367790356121e-03,5.678560000182542034e-02,1.123041279189279790e-01
2.592572756111621857e-02,8.504234254360198975e-02,3.112376451492309570e+00,6.756988167762756348e-02,3.019288480281829834e-01,3.570393100380897522e-02,1.116688022808753622e-01,7.045275023240703538e-01,-2.810969760211604385e+00,-2.780236730514465323e-23,-1.351397633552551408e-03,-6.038576960563660223e-03,-7.140786200761084501e-04,-2.233376045617505024e-03,-1.409055004648140930e-02,5.621939520423208797e-02
2.592572756111621857e-02,8.504234254360198975e-02,3.112376451492309570e+00,6.756988167762756348e-02,3.019288480281829834e-01,3.570393100380897522e-02,1.751928998837237739e-01,8.160350903089484964e-01,-2.810969764973203056e+00,-8.381762505755095510e-25,3.301883660256862973e-02,7.525853753089904730e-02,1.123651787638735300e-03,5.007170990346002104e-02,2.342825270012703909e-01,-6.151769305297772467e-02
6.029596179723739624e-02,1.663394570350646973e-01,3.114214181900024414e+00,1.211454495787620544e-01,5.525320768356323242e-01,-8.203315734863281250e-02,3.604251590938043620e-02,4.178421410833472738e-01,-2.383375498869855669e+00,1.321835168489714659e-23,-2.422908991575239979e-03,-1.105064153671264648e-02,1.640663146972531905e-03,-7.208503181876102506e-04,-8.356842821666932153e-03,4.766750997739710449e-02
6.029596179723739624e-02,1.663394570350646973e-01,3.114214181900024414e+00,1.211454495787620544e-01,5.525320768356323242e-01,-8.203315734863281250e-02,1.173751901016225896e-01,5.359423323270932071e-01,-2.383375499360809613e+00,1.957066637956524781e-23,4.773488387465477101e-02,1.125619709491729736e-01,-1.592625617980969466e-02,5.904388705804826387e-02,2.309500929439122219e-01,3.840796567426224550e-02
1.104537546634674072e-01,2.899520695209503174e-01,3.096647262573242188e+00,1.825368404388427734e-01,7.942010164260864258e-01,-9.129270166158676147e-02,-9.129906277465742181e-02,6.915269988088051933e-02,-2.314888606478463284e+00,1.809905425463561278e-23,-3.650736808776852693e-03,-1.588402032852170853e-02,1.825854033231877338e-03,1.825981255493158706e-03,-1.383053997617622599e-03,4.629777212956925903e-02
1.104537546634674072e-01,2.899520695209503174e-01,3.096647262573242188e+00,1.825368404388427734e-01,7.942010164260864258e-01,-9.129270166158676147e-02,1.476760018422521199e-02,2.011265897171729544e-01,-2.314888607603801773e+00,-1.422013531451531765e-23,8.592932224273681918e-02,1.708451128005981645e-01,-1.360924541948804745e-04,6.623894367445423703e-02,1.860041687023301638e-01,1.862960218616822039e-01
2.000338137149810791e-01,4.766812026500701904e-01,3.094685316085815430e+00,2.490711361169815063e-01,9.842277169227600098e-01,4.870554804801940918e-02,-2.634253803375809500e-01,-2.189393007686118442e-01,-2.823769719950194101e+00,-1.298437972083476489e-23,-4.981422722339617914e-03,-1.968455433845517355e-02,-9.741109609602283115e-04,5.268507606751626771e-03,4.378786015372226892e-03,5.647539439900388369e-02
2.000338137149810791e-01,4.766812026500701904e-01,3.094685316085815430e+00,2.490711361169815063e-01,9.842277169227600098e-01,4.870554804801940918e-02,-1.566268104531580441e-01,-1.058258005754550424e-01,-2.823769719661156863e+00,1.780562233287362745e-24,1.055404600501060608e-01,1.605339932441711692e-01,2.782923758029953731e-02,3.884425679488623384e-02,1.887001075104155490e-02,1.527361208450969121e-01
4.106952846050262451e-01,7.897241115570068359e-01,3.126788139343261719e+00,2.841169536113739014e-01,9.171293973922729492e-01,4.339946061372756958e-02,-4.396607376516786791e-01,-5.740897099705782186e-02,-2.867518575734435693e+00,-1.131219882726580370e-23,-5.682339072227482468e-03,-1.834258794784549007e-02,-8.679892122747112637e-04,8.793214753033573583e-03,1.148179419941164348e-03,5.735037151468871247e-02
