x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-5.107090950012207031e+00,2.650706768035888672e+00,3.135002613067626953e+00,-2.237145155668258667e-01,-1.092757284641265869e-01,-3.611944848671555519e-04,3.649694734244236793e-02,-5.887795812775983850e-02,-2.722411510623727438e+00,-9.987132023011553823e-23,4.474290311336837078e-03,2.185514569282620556e-03,7.223889697538510291e-06,-7.299389468488348687e-04,1.177559162555200101e-03,5.444823021247455208e-02
-5.107090950012207031e+00,2.650706768035888672e+00,3.135002613067626953e+00,-2.237145155668258667e-01,-1.092757284641265869e-01,-3.611944848671555519e-04,-6.525458373269271001e-03,-8.606352396642638625e-02,-2.722411510611652652e+00,-1.029924428025781212e-22,-2.963005691766706917e-02,-2.176363170146933257e-02,7.775854871142851010e-03,3.361676960739301556e-03,-1.443988820158730035e-02,4.189928588145880317e-02
-5.141195297241210938e+00,2.626757621765136719e+00,3.142771244049072266e+00,-2.204833477735519409e-01,-1.254368871450424194e-01,-1.291013881564140320e-02,2.258375317721995901e-02,-5.820879531429265508e-02,-2.691740734996678874e+00,9.119286261442061686e-23,4.409666955471180927e-03,2.508737742900724044e-03,2.582027763127214826e-04,-4.516750635444044537e-04,1.164175906285841444e-03,5.383481469993357804e-02
-5.141195297241210938e+00,2.626757621765136719e+00,3.142771244049072266e+00,-2.204833477735519409e-01,-1.254368871450424194e-01,-1.291013881564140320e-02,-1.711052588662578464e-02,-8.489954036200737797e-02,-2.691740734988025352e+00,-8.722032270699157541e-23,-2.950442224740967845e-02,-2.349295407533658064e-02,4.979844316840065233e-03,6.532424553316873439e-04,-1.268645772104964875e-02,4.425187234806163272e-02
-5.175109386444091797e+00,2.600755929946899414e+00,3.147492885589599609e+00,-2.201723158359527588e-01,-1.398213356733322144e-01,-2.249308116734027863e-02,1.962713882734910820e-02,-5.936428102035916365e-02,-2.665936063637949438e+00,-3.701827485950690384e-23,4.403446316718628850e-03,2.796426713466804159e-03,4.498616233465924097e-04,-3.925427765469891028e-04,1.187285620407180220e-03,5.331872127275899542e-02
-5.175109386444091797e+00,2.600755929946899414e+00,3.147492885589599609e+00,-2.201723158359527588e-01,-1.398213356733322144e-01,-2.249308116734027863e-02,-2.378137819343734485e-02,-9.044448449961811631e-02,-2.665936063631540787e+00,-9.377503332508618122e-23,-3.769746005535168365e-02,-2.917049795389159428e-02,2.704586125910068972e-03,-3.466564036930824821e-03,-1.341295939390810266e-02,4.999211526720059862e-02
-5.217210292816162109e+00,2.568789005279541016e+00,3.149747610092163086e+00,-2.241145074367523193e-01,-1.550431847572326660e-01,-2.581968717277050018e-02,4.549392553549351514e-02,-5.709452983392130504e-02,-2.658189974388389221e+00,3.120491250463226127e-23,4.482290148734691115e-03,3.100863695144617793e-03,5.163937434553567130e-04,-9.098785107098661395e-04,1.141890596678435399e-03,5.316379948776778219e-02
-5.217210292816162109e+00,2.568789005279541016e+00,3.149747610092163086e+00,-2.241145074367523193e-01,-1.550431847572326660e-01,-2.581968717277050018e-02,1.063749653165055840e-02,-8.360281947969144811e-02,-2.658189974377671572e+00,-5.498742850897824685e-23,-3.611657917499577763e-02,-2.698255419731143689e-02,1.393058858811802025e-03,-6.218826862586429582e-03,-1.189716451094174898e-02,5.507488272389013395e-02
-5.257809162139892578e+00,2.538705587387084961e+00,3.150624275207519531e+00,-2.301205843687057495e-01,-1.686124056577682495e-01,-2.390860393643379211e-02,8.523403112177453667e-02,-5.434715464990727551e-02,-2.666914687729810218e+00,-1.346394833038387688e-22,4.602411687374186045e-03,3.372248113155507099e-03,4.781720787288001873e-04,-1.704680622435478243e-03,1.086943092998143845e-03,5.333829375459619992e-02
-5.257809162139892578e+00,2.538705587387084961e+00,3.150624275207519531e+00,-2.301205843687057495e-01,-1.686124056577682495e-01,-2.390860393643379211e-02,5.629594082660985960e-02,-7.755572915378981802e-02,-2.666914687718101362e+00,-1.470079229018383320e-22,-2.779056698083870458e-02,-2.442449718713746165e-02,2.760791555047159562e-03,-5.295815061534953072e-03,-1.070143971437140240e-02,5.533359090318576423e-02
