x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-2.495170198380947113e-02,2.346508577466011047e-02,3.004378557205200195e+00,6.361641921103000641e-03,-5.784361436963081360e-02,3.831709735095500946e-03,4.116105870293004787e-02,7.506709068555451891e-02,-2.481684701513223512e+00,0.000000000000000000e+00,-1.272328384220589026e-04,1.156872287392616411e-03,-7.663419470205212747e-05,-8.232211740586007145e-04,-1.501341813711087880e-03,4.963369403026447052e-02
-2.495170198380947113e-02,2.346508577466011047e-02,3.004378557205200195e+00,6.361641921103000641e-03,-5.784361436963081360e-02,3.831709735095500946e-03,4.485282711553079810e-02,2.129591023460114529e-01,-2.481684695069406033e+00,2.242384795744346011e-23,-4.716324824839829288e-03,-1.621820250526070581e-02,-3.534180428832911502e-03,2.500159546759227365e-03,-5.494624547019988370e-09,4.315615354248709956e-02
-2.954079397022724152e-02,6.090010982006788254e-03,3.000921010971069336e+00,9.758858010172843933e-03,-5.358443781733512878e-02,-2.645830623805522919e-03,5.523850506991886261e-02,3.395322215823211032e-01,-2.451155873853484213e+00,-2.674321774001519123e-24,-1.951771602034559072e-04,1.071688756346702610e-03,5.291661247630585763e-05,-1.104770101398377252e-03,-6.790644431646425394e-03,4.902311747706968731e-02
-2.954079397022724152e-02,6.090010982006788254e-03,3.000921010971069336e+00,9.758858010172843933e-03,-5.358443781733512878e-02,-2.645830623805522919e-03,6.700503383127560941e-02,4.396503170476949718e-01,-2.451155873621186032e+00,-3.807558553534592728e-23,-7.575376704335202993e-04,-4.728216349612921442e-03,-1.930725965648694142e-03,3.308464638084627346e-03,2.834619333055427015e-03,5.368436064851146022e-02
-3.010315448045730591e-02,2.901058760471642017e-04,2.998937368392944336e+00,1.440742332488298416e-02,-4.195681214332580566e-02,2.015412552282214165e-03,7.364223845602073382e-02,5.369366956454527662e-01,-2.464323583479504975e+00,-1.582618588249698690e-23,-2.881484664976584342e-04,8.391362428665161610e-04,-4.030825104583968255e-05,-1.472844769120414121e-03,-1.073873391290905421e-02,4.928647166959010395e-02
-3.010315448045730591e-02,2.901058760471642017e-04,2.998937368392944336e+00,1.440742332488298416e-02,-4.195681214332580566e-02,2.015412552282214165e-03,9.557389407710027707e-02,6.453743529117000888e-01,-2.464323583403968509e+00,-2.298786840019887424e-23,-1.186272688209998039e-04,2.523587427567690767e-03,1.374815343413482438e-02,3.212171842285834605e-03,7.827620304036352061e-03,1.107919674715100444e-01
-2.993363328278064728e-02,1.974557060748338699e-03,3.012725830078125000e+00,1.953107304871082306e-02,-2.122170478105545044e-02,6.352090835571289062e-02,1.023467055875853515e-01,6.932797804432982991e-01,-2.716724379310211823e+00,-1.603377441487988369e-23,-3.906214609742178490e-04,4.244340956211091302e-04,-1.270418167114151231e-03,-2.046934111751705365e-03,-1.386559560886596598e-02,5.433448758620423868e-02
-2.993363328278064728e-02,1.974557060748338699e-03,3.012725830078125000e+00,1.953107304871082306e-02,-2.122170478105545044e-02,6.352090835571289062e-02,1.300541636122634626e-01,7.927979774379222411e-01,-2.716724379278628199e+00,1.394611175783051087e-23,-2.218131534755231338e-03,4.909263588488102514e-03,2.316534042358409096e-02,6.638420841548104551e-03,4.024028505463701777e-02,1.130815407319348681e-01
-7.769983261823654175e-03,5.112976953387260437e-02,3.076854944229125977e+00,7.984014600515365601e-02,3.239847719669342041e-01,-6.799337919801473618e-03,1.343221462029837443e-01,6.597835640591338535e-01,-2.585391125911904009e+00,8.057473069803244320e-24,-1.596802920103073190e-03,-6.479695439338684082e-03,1.359867583961005266e-04,-2.686442924059673221e-03,-1.319567128118265265e-02,5.170782251823807796e-02
-7.769983261823654175e-03,5.112976953387260437e-02,3.076854944229125977e+00,7.984014600515365601e-02,3.239847719669342041e-01,-6.799337919801473618e-03,1.801973090169342318e-01,7.442415373025190739e-01,-2.585391126418541408e+00,-1.351273946015964425e-23,2.745784625411033797e-02,4.993545636534690857e-02,-6.755263851955461973e-03,3.605983802557485851e-02,1.646845626503271598e-01,4.998021923639982267e-03
2.128466591238975525e-02,1.075449213385581970e-01,3.069963693618774414e+00,1.195039302110671997e-01,5.035541653633117676e-01,-5.350913852453231812e-02,6.534505025282136281e-02,4.653664462814586789e-01,-2.400754015841930045e+00,4.341641939127738825e-24,-2.390078604221343439e-03,-1.007108330726623480e-02,1.070182770490646362e-03,-1.306901005056426701e-03,-9.307328925629132499e-03,4.801508031683859867e-02
2.128466591238975525e-02,1.075449213385581970e-01,3.069963693618774414e+00,1.195039302110671997e-01,5.035541653633117676e-01,-5.350913852453231812e-02,1.251213738596579084e-01,5.599923422551446039e-01,-2.400754015770445449e+00,1.409725191818040456e-23,2.964608058333396967e-02,7.880482882261276301e-02,1.656692475080490112e-03,4.058974884097547864e-02,1.726574748940938875e-01,8.703485123568555082e-02
