x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-1.807347655296325684e+00,5.682835102081298828e+00,3.119406938552856445e+00,8.579215407371520996e-01,2.062800228595733643e-01,-1.024859212338924408e-02,-1.705181331507820905e-02,-7.193838046752687454e-02,-2.655504761494674959e+00,-6.694142600508151513e-26,-1.715843081474299758e-02,-4.125600457191680448e-03,2.049718424679269901e-04,3.410362663015531481e-04,1.438767609350549703e-03,5.311009522989350307e-02
-1.807347655296325684e+00,5.682835102081298828e+00,3.119406938552856445e+00,8.579215407371520996e-01,2.062800228595733643e-01,-1.024859212338924408e-02,4.931058751436631638e-02,-6.750064916586739905e-02,-2.655504761493448385e+00,4.628134105476900581e-26,4.816682934761051804e-02,1.551198422908761643e-02,3.868273310363434803e-03,-3.762238476056389835e-03,-9.962501560215969443e-03,5.554498780978210648e-02
-1.742022395133972168e+00,5.702472686767578125e+00,3.123070240020751953e+00,8.551455140113830566e-01,1.949675083160400391e-01,-7.813699543476104736e-03,-1.481658609429304177e-02,-6.450338268771720063e-02,-2.671632371555785923e+00,-9.507038881550019023e-24,-1.710291028022759008e-02,-3.899350166320481037e-03,1.562739908695931490e-04,2.963317218858119162e-04,1.290067653754334298e-03,5.343264743111571929e-02
-1.742022395133972168e+00,5.702472686767578125e+00,3.123070240020751953e+00,8.551455140113830566e-01,1.949675083160400391e-01,-7.813699543476104736e-03,7.603237065906534586e-02,-5.893919659574863718e-02,-2.671632371544233830e+00,-3.136388930636349218e-23,4.681365370750434352e-02,1.764415264129670646e-02,6.924773752690072115e-04,-7.803573018955178853e-03,-1.203704102974731405e-02,5.391577939836962596e-02
-1.678105831146240234e+00,5.724016189575195312e+00,3.123606443405151367e+00,8.488625884056091309e-01,1.817516833543777466e-01,-7.330567575991153717e-03,1.614772704330797934e-02,-5.571225354291929610e-02,-2.674457153584017366e+00,4.226219845917684694e-23,1.858967423439028543e-02,7.060900628566457726e-03,6.054224446394584902e-05,-3.398375397342001669e-03,-6.497476683215708260e-03,5.243182186594513849e-02
-1.642538905143737793e+00,5.734712123870849609e+00,3.123520374298095703e+00,8.457871675491333008e-01,1.741399616003036499e-01,-8.387888781726360321e-03,2.316523842313271409e-02,-4.981328017975111822e-02,-2.670415328356916529e+00,-8.231395666241664497e-23,-1.691574335098255943e-02,-3.482799232005895362e-03,1.677577756344916793e-04,-4.633047684626800944e-04,9.962656035950312461e-04,5.340830656713833197e-02
-1.642538905143737793e+00,5.734712123870849609e+00,3.123520374298095703e+00,8.457871675491333008e-01,1.741399616003036499e-01,-8.387888781726360321e-03,9.669830469234788617e-02,-4.591981125939761238e-02,-2.670415328345727257e+00,-4.570982193223490995e-24,4.722159624099742103e-02,2.089979201555269839e-02,-2.949326727539336446e-03,-5.347404890844065228e-03,-8.412040362145739580e-03,4.992559134020470302e-02
-1.578401565551757812e+00,5.759094715118408203e+00,3.120403289794921875e+00,8.423737287521362305e-01,1.648095250129699707e-01,-1.187060400843620300e-02,2.388936252455848772e-02,-5.352422848346238132e-02,-2.651525099297533661e+00,2.049004765095152477e-25,-1.684747457504265356e-02,-3.296190500259754685e-03,2.374120801689194593e-04,-4.777872504911906404e-04,1.070484569669238883e-03,5.303050198595067599e-02
-1.578401565551757812e+00,5.759094715118408203e+00,3.120403289794921875e+00,8.423737287521362305e-01,1.648095250129699707e-01,-1.187060400843620300e-02,8.320017824746253621e-02,-5.066180691384154777e-02,-2.651525099296794696e+00,2.503783437691771333e-26,3.552259683609015894e-02,1.461333632469141719e-02,-4.476600065827174291e-03,-3.619155122871586805e-03,-6.627945211477498377e-03,4.995741222986432861e-02
-1.526031494140625000e+00,5.777004241943359375e+00,3.115689277648925781e+00,8.404185771942138672e-01,1.571683436632156372e-01,-1.494369376450777054e-02,2.942185907012453971e-02,-5.446104615702736240e-02,-2.630992181558326592e+00,9.424905943218749109e-23,1.655866622924806464e-02,7.875386178493926082e-03,-4.613740947097433320e-03,-1.226624113012553252e-03,-3.483960348412501462e-03,5.156316596933038787e-02
-1.492664456367492676e+00,5.788022994995117188e+00,3.110776662826538086e+00,8.397803902626037598e-01,1.525951623916625977e-01,-1.600037142634391785e-02,1.234852672337141861e-02,-5.621806080895892094e-02,-2.617453465804201684e+00,-5.629367763595604897e-23,-1.679560780525202190e-02,-3.051903247833109845e-03,3.200074285270027019e-04,-2.469705344674277825e-04,1.124361216179176060e-03,5.234906931608403202e-02
-1.492664456367492676e+00,5.788022994995117188e+00,3.110776662826538086e+00,8.397803902626037598e-01,1.525951623916625977e-01,-1.600037142634391785e-02,6.245451304110483104e-02,-5.410864862852387408e-02,-2.617453465670408708e+00,-6.194454631617410552e-23,3.008487582206731403e-02,1.100573301315321828e-02,-5.742977038025731673e-03,-1.566842622119701822e-03,-5.509862321008612840e-03,5.287544351935509479e-02
-1.445783972740173340e+00,5.802080631256103516e+00,3.104713678359985352e+00,8.394626379013061523e-01,1.460031270980834961e-01,-1.547399722039699554e-02,5.801421618468867447e-03,-5.624412482916316819e-02,-2.607448596199061885e+00,-9.741792613819205897e-23,-1.678925275802622963e-02,-2.920062541961421232e-03,3.094799444078866202e-04,-1.160284323693527853e-04,1.124882496583268221e-03,5.214897192398124104e-02
