x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-2.372326888144016266e-02,4.446752741932868958e-02,3.013306140899658203e+00,2.027598675340414047e-03,-6.891557574272155762e-02,-1.886191777884960175e-02,5.023799327897479627e-02,9.652235618333895872e-02,-2.415481934836013700e+00,0.000000000000000000e+00,-4.055197350680966872e-05,1.378311514854430042e-03,3.772383555769032171e-04,-1.004759865579496134e-03,-1.930447123666773068e-03,4.830963869672028066e-02
-2.372326888144016266e-02,4.446752741932868958e-02,3.013306140899658203e+00,2.027598675340414047e-03,-6.891557574272155762e-02,-1.886191777884960175e-02,7.803698715890972082e-02,4.503079768463376653e-01,-2.415481933718687912e+00,-6.554082981789438038e-24,-1.574426549486816068e-02,-3.137280493974686779e-03,1.421886738389721572e-02,7.686023240634741460e-04,9.518043912560933406e-03,5.540417371969952320e-02
-3.942698240280151367e-02,3.995193541049957275e-02,3.027147769927978516e+00,4.356940742582082748e-03,-5.039137229323387146e-02,-1.176738273352384567e-02,1.349194983387237701e-01,5.717699922796943834e-01,-2.468707660916675373e+00,-3.209327278314619064e-24,-1.274842823855579232e-02,3.554614707827565001e-03,1.509979238733638596e-02,-3.082938180107366866e-03,-5.844376132243589428e-03,4.503593066251733446e-02
-5.208827182650566101e-02,4.249872267246246338e-02,3.042012214660644531e+00,3.972392529249191284e-03,-4.480034857988357544e-02,-1.610560528934001923e-02,1.977879487177881535e-01,6.969623611805937369e-01,-2.482074034421984265e+00,3.586077369801883349e-23,-7.944785058498077257e-05,8.960069715976681781e-04,3.221121057865872217e-04,-3.955758974355762930e-03,-1.393924722361187390e-02,4.964148068843968198e-02
-5.208827182650566101e-02,4.249872267246246338e-02,3.042012214660644531e+00,3.972392529249191284e-03,-4.480034857988357544e-02,-1.610560528934001923e-02,2.372062075386540958e-01,8.333539954977842168e-01,-2.482074035001713863e+00,2.088596255892299083e-23,-2.226474739611148529e-02,1.122392728924750949e-02,1.429820921272018097e-02,6.718993941940924058e-04,-5.684491976415340792e-03,2.977026629533208180e-02
-7.427357137203216553e-02,5.282664299011230469e-02,3.055988311767578125e+00,9.388416074216365814e-03,-3.381776064634323120e-02,-3.597681969404220581e-02,3.165570119034645247e-01,9.247713819901417498e-01,-2.436802571571166087e+00,-8.612146342294866906e-24,-1.877683214843300918e-04,6.763552129268671220e-04,7.195363938810039883e-04,-6.331140238069292436e-03,-1.849542763980283402e-02,4.873605143142331619e-02
-7.427357137203216553e-02,5.282664299011230469e-02,3.055988311767578125e+00,9.388416074216365814e-03,-3.381776064634323120e-02,-3.597681969404220581e-02,3.662361678527317754e-01,1.050863083963629485e+00,-2.436802571035561638e+00,6.487421494465228965e-25,-1.734027145430445949e-02,7.311488389968874568e-03,2.569412097334877743e-02,1.521412207027967450e-02,2.095488469024426106e-02,1.536907337112652927e-01
-5.124898254871368408e-02,1.502465903759002686e-01,3.163576602935791016e+00,2.225348502397537231e-01,5.207911133766174316e-01,2.864261344075202942e-02,1.216563281102698707e-01,6.269948489575184469e-01,-2.885217898926338620e+00,-1.390844434411159183e-23,-4.450697004795077516e-03,-1.041582226753234863e-02,-5.728522688150938791e-04,-2.433126562205401022e-03,-1.253989697915036672e-02,5.770435797852677129e-02
-5.124898254871368408e-02,1.502465903759002686e-01,3.163576602935791016e+00,2.225348502397537231e-01,5.207911133766174316e-01,2.864261344075202942e-02,2.178298920766852109e-01,7.535543920776754945e-01,-2.885217887614916599e+00,-2.107590974981167275e-26,8.566158682107924416e-02,1.277564764022827148e-01,-3.401892580091958607e-02,1.360653738372001320e-01,3.294664087252189288e-01,-1.571512870996246702e-01
3.886330127716064453e-02,2.884188890457153320e-01,3.130130529403686523e+00,3.629568219184875488e-01,8.653286099433898926e-01,-1.862130314111709595e-01,-2.618214431017695798e-01,1.190614720142671445e-01,-2.037997137726252017e+00,-9.496087770224377481e-24,-7.259136438369749589e-03,-1.730657219886777565e-02,3.724260628223508007e-03,5.236428862035402698e-03,-2.381229440285292931e-03,4.075994275452504700e-02
3.886330127716064453e-02,2.884188890457153320e-01,3.130130529403686523e+00,3.629568219184875488e-01,8.653286099433898926e-01,-1.862130314111709595e-01,-1.548719192404425515e-01,2.382929238854746556e-01,-2.037997136682660138e+00,-1.064077099560966585e-23,1.274303883314132635e-01,1.770208418369293435e-01,-4.499490708112707793e-02,1.139936085241216035e-01,2.587825753029606712e-01,8.181489189804375117e-02
1.735528260469436646e-01,4.827463030815124512e-01,3.081411361694335938e+00,4.738529920578002930e-01,1.128877043724060059e+00,-1.451580822467803955e-01,-6.357212320926086679e-01,-3.105321149798266900e-01,-2.089733833408027319e+00,3.739022448314557715e-27,7.629692971706389382e-02,9.556375265121463958e-02,5.080876946449208731e-03,3.368605068517188661e-02,6.577642484659351751e-02,2.059296093500787017e-01
