x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-1.292792797088623047e+00,8.080807328224182129e-01,3.161778926849365234e+00,-7.462458610534667969e-01,7.378621101379394531e-01,-3.413943201303482056e-02,4.383488444949215634e-02,2.396221382891218846e-02,-2.658322396372702290e+00,2.223264344498646018e-23,-3.965529441833504087e-02,2.908572912216189632e-02,-4.823629558088349256e-04,2.808245125482944360e-04,-7.650994345242745354e-03,5.336163451264196167e-02
-1.347373008728027344e+00,8.519237041473388672e-01,3.160613775253295898e+00,-7.450883388519287109e-01,7.306903600692749023e-01,-3.394424542784690857e-02,1.049518949182577654e-01,1.164102069343056142e-02,-2.656744102203670632e+00,8.537528996693872653e-24,1.490176677703858310e-02,-1.461380720138549805e-02,6.788849085568315900e-04,-2.099037898365185839e-03,-2.328204138686285063e-04,5.313488204407340598e-02
-1.347373008728027344e+00,8.519237041473388672e-01,3.160613775253295898e+00,-7.450883388519287109e-01,7.306903600692749023e-01,-3.394424542784690857e-02,1.917132139304018879e-02,4.434481404681715755e-02,-2.656744102433026722e+00,5.223896981727111714e-24,-5.522071361541747159e-02,4.240071773529052734e-02,1.738417074084175340e-03,7.349262952784929581e-03,-1.184050145595461068e-02,5.612774860947730704e-02
-1.417495489120483398e+00,9.089382290840148926e-01,3.161673307418823242e+00,-7.373556494712829590e-01,7.197367548942565918e-01,-3.095137886703014374e-02,8.160721160876514835e-02,3.006809087315004403e-02,-2.669790744467079868e+00,2.199650345159003012e-23,1.474711298942565918e-02,-1.439473509788513628e-02,6.190275773407805104e-04,-1.632144232175281040e-03,-6.013618174629531410e-04,5.339581488934160014e-02
-1.417495489120483398e+00,9.089382290840148926e-01,3.161673307418823242e+00,-7.373556494712829590e-01,7.197367548942565918e-01,-3.095137886703014374e-02,9.020016499488536094e-03,5.724656565736555708e-02,-2.669790744998398413e+00,6.290223592832698094e-25,-5.437985062599182129e-02,4.262205481529235396e-02,3.557774983346639885e-03,1.333483366354049071e-02,-1.230333804761385430e-02,5.615775816576368262e-02
-1.486622452735900879e+00,9.659550189971923828e-01,3.164612054824829102e+00,-7.238404154777526855e-01,7.085783481597900391e-01,-2.818943560123443604e-02,4.891048135082804588e-02,4.457996087413857583e-02,-2.685690164039877814e+00,4.939454378968546592e-23,1.447680830955500042e-02,-1.417156696319576970e-02,5.637887120246709571e-04,-9.782096270165574481e-04,-8.915992174827191974e-04,5.371380328079755628e-02
-1.486622452735900879e+00,9.659550189971923828e-01,3.164612054824829102e+00,-7.238404154777526855e-01,7.085783481597900391e-01,-2.818943560123443604e-02,-4.717688990436262608e-02,7.983176769097587167e-02,-2.685690165365177684e+00,-6.322289717352089359e-23,-6.577595829963689411e-02,5.340674877166751155e-02,3.847289383411389707e-03,1.663821562782963337e-02,-1.010853625561392022e-02,5.347268389273560074e-02
-1.566875219345092773e+00,1.033533334732055664e+00,3.167895555496215820e+00,-7.081457376480102539e-01,7.000664472579956055e-01,-2.843055501580238342e-02,2.477075813503599316e-02,4.566622611840769064e-02,-2.691269398474915420e+00,-6.467419399329099280e-26,1.416291475296027613e-02,-1.400132894515992987e-02,5.686111003160299049e-04,-4.954151627006853076e-04,-9.133245223681418778e-04,5.382538796949831728e-02
-1.566875219345092773e+00,1.033533334732055664e+00,3.167895555496215820e+00,-7.081457376480102539e-01,7.000664472579956055e-01,-2.843055501580238342e-02,-4.859838346643455959e-02,7.204571127677349140e-02,-2.691269398487205144e+00,-1.253467441657889555e-25,-6.543312788009636449e-02,4.383663415908811700e-02,3.291828110814076780e-03,1.247387597163585049e-02,-8.814426016764742577e-03,5.144666904224147463e-02
-1.646471261978149414e+00,1.091371297836303711e+00,3.170618772506713867e+00,-6.966438293457031250e-01,6.926929354667663574e-01,-3.080927394330501556e-02,2.303395040391649842e-02,4.983276619535343538e-02,-2.687916989794653322e+00,-4.510184291348197011e-26,1.393287658691400033e-02,-1.385385870933530938e-02,6.161854788659937299e-04,-4.606790080783351726e-04,-9.966553239070252701e-04,5.375833979589306200e-02
-1.646471261978149414e+00,1.091371297836303711e+00,3.170618772506713867e+00,-6.966438293457031250e-01,6.926929354667663574e-01,-3.080927394330501556e-02,-6.664325236966768540e-02,8.136356277648723601e-02,-2.687916989806686807e+00,1.435693654203166943e-26,-6.422299861907965202e-02,4.240982651710512030e-02,3.372304253280056230e-03,1.081661968225056114e-02,-7.386331638372767294e-03,5.033425225681850690e-02
-1.724627137184143066e+00,1.147634983062744141e+00,3.173374891281127930e+00,-6.871600747108459473e-01,6.869338750839233398e-01,-3.423336148262023926e-02,1.323314661074924230e-02,5.521360681071191268e-02,-2.680800681706926536e+00,-7.230828101446938566e-26,1.374320149421692783e-02,-1.373867750167856450e-02,6.846672296525468937e-04,-2.646629322149429697e-04,-1.104272136214223821e-03,5.361601363413853738e-02
-1.724627137184143066e+00,1.147634983062744141e+00,3.173374891281127930e+00,-6.871600747108459473e-01,6.869338750839233398e-01,-3.423336148262023926e-02,-5.845124398653876036e-02,7.985217496279661820e-02,-2.680800681717462108e+00,5.297994694088476236e-26,-5.982323527336119717e-02,4.281540155410756832e-02,1.116204857826375019e-03,9.023307735718355538e-03,-5.402025207782545912e-03,5.074896689071788092e-02
-1.798193573951721191e+00,1.204189062118530273e+00,3.173806428909301758e+00,-6.793057918548583984e-01,6.831288933753967285e-01,-3.710040822625160217e-02,1.206654285995177600e-02,5.035178577678913608e-02,-2.671149465777515442e+00,1.296412448364820385e-25,1.358611583709712356e-02,-1.366257786750790792e-02,7.420081645248544078e-04,-2.413308571990180340e-04,-1.007035715535731235e-03,5.342298931555031216e-02
-1.798193573951721191e+00,1.204189062118530273e+00,3.173806428909301758e+00,-6.793057918548583984e-01,6.831288933753967285e-01,-3.710040822625160217e-02,-4.579757139283923556e-02,6.980557412204940748e-02,-2.671149465787018507e+00,-1.317151887791561800e-25,-3.795032501220707566e-02,2.984022974967959208e-02,-9.421806782485830922e-04,6.312794384399800229e-03,-2.909115785419524869e-03,5.181810072755028973e-02
