x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
5.011095479130744934e-02,-6.578589975833892822e-02,3.002670288085937500e+00,-5.819111131131649017e-03,3.169453889131546021e-02,1.298028393648564816e-03,-1.016209026415245686e-01,4.624574365395706099e-02,-2.468384890733988701e+00,0.000000000000000000e+00,1.163822226226338130e-04,-6.338907778263153103e-04,-2.596056787318445913e-05,2.032418052830491095e-03,-9.249148730791426076e-04,4.936769781467977708e-02
5.011095479130744934e-02,-6.578589975833892822e-02,3.002670288085937500e+00,-5.819111131131649017e-03,3.169453889131546021e-02,1.298028393648564816e-03,-9.168775926419124589e-02,2.464624189601073434e-01,-2.468384891290310357e+00,-4.659230596580740048e-23,1.364052724093199609e-03,1.112622484564780578e-02,-2.017924464074916102e-02,-1.108834833147366236e-02,8.171863718299608725e-03,4.531134831268526092e-02
5.135862529277801514e-02,-5.402578413486480713e-02,2.982517004013061523e+00,-1.874121464788913727e-02,4.479565098881721497e-02,-2.758321119472384453e-03,-4.642211954230694715e-02,3.335067550651458212e-01,-2.413864371390294306e+00,-1.040593065257831848e-23,3.748242929577857985e-04,-8.959130197763454095e-04,5.516642238934110765e-05,9.284423908461382491e-04,-6.670135101302918090e-03,4.827728742780589000e-02
5.135862529277801514e-02,-5.402578413486480713e-02,2.982517004013061523e+00,-1.874121464788913727e-02,4.479565098881721497e-02,-2.758321119472384453e-03,-2.865650010942838097e-02,4.455461621606148781e-01,-2.413864370545629079e+00,1.476992890521979140e-23,-3.714169822633263396e-03,2.103333100676535450e-03,-1.978507405612628389e-02,-8.032195592355843849e-03,-7.194935322451190274e-03,6.633549406413502547e-02
4.726963117718696594e-02,-5.102653801441192627e-02,2.962676763534545898e+00,-2.734654024243354797e-02,4.651163890957832336e-02,1.529988553375005722e-02,2.655296735914303846e-02,5.515148009445863808e-01,-2.440954342258456755e+00,3.244261433848602252e-23,5.469308048486679064e-04,-9.302327781915697980e-04,-3.059977106749656173e-04,-5.310593471828592427e-04,-1.103029601889173039e-02,4.881908684516913371e-02
4.726963117718696594e-02,-5.102653801441192627e-02,2.962676763534545898e+00,-2.734654024243354797e-02,4.651163890957832336e-02,1.529988553375005722e-02,5.410107666643720198e-02,6.628375619751281089e-01,-2.440954342110798425e+00,-1.095428451743228460e-23,-4.177981540560725404e-03,6.769964620470997341e-03,4.876913502815938273e-05,-6.035215942937585676e-03,-9.477533638680112060e-03,6.706203925607295835e-02
4.254471883177757263e-02,-4.332634061574935913e-02,2.963031530380249023e+00,-3.229973465204238892e-02,5.029085651040077209e-02,3.354283794760704041e-02,1.162651491713195123e-01,7.758266011499369563e-01,-2.508467234650460398e+00,-2.304590422091407575e-23,6.459946930408508314e-04,-1.005817130208017107e-03,-6.708567589521763352e-04,-2.325302983426390246e-03,-1.551653202299874135e-02,5.016934469300921018e-02
4.254471883177757263e-02,-4.332634061574935913e-02,2.963031530380249023e+00,-3.229973465204238892e-02,5.029085651040077209e-02,3.354283794760704041e-02,1.510481105094185761e-01,8.772279095853835473e-01,-2.508467234280439495e+00,-6.753289225439640317e-24,-5.512521117925640868e-03,1.044646285474300218e-02,7.486396506428683040e-03,-2.679870905170900902e-03,3.555333321878378916e-03,1.230181005518979354e-01
3.638620302081108093e-02,-3.187406063079833984e-02,2.971188783645629883e+00,-3.195864334702491760e-02,7.139074802398681641e-02,1.063915938138961792e-01,2.073772306759447404e-01,9.378873977890532787e-01,-2.791329712636516192e+00,-1.783422118025631616e-23,6.391728669404989072e-04,-1.427814960479736883e-03,-2.127831876277852530e-03,-4.147544613518894946e-03,-1.875774795578107057e-02,5.582659425273032300e-02
8.956328779458999634e-02,9.957559406757354736e-02,3.014847278594970703e+00,1.073682606220245361e-01,6.182608604431152344e-01,1.224381756037473679e-02,8.470290310978777215e-02,4.943514314263747211e-01,-2.532439589833234805e+00,-6.857967018472683335e-24,2.264327943325042392e-02,4.963744163513184038e-02,-5.241652932018059374e-03,4.116904270493985940e-02,1.280153504074221793e-01,-3.275957808692948892e-03
