x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-1.144417598843574524e-01,-2.645281143486499786e-03,3.011261701583862305e+00,5.905412882566452026e-02,-3.629119694232940674e-02,-1.936852931976318359e-03,1.105750470168801597e-01,6.643892367561475554e-02,-2.474104266664126861e+00,0.000000000000000000e+00,-1.181082576513295401e-03,7.258239388465881521e-04,3.873705863943754935e-05,-2.211500940337604582e-03,-1.328778473512294556e-03,4.948208533328253556e-02
-1.144417598843574524e-01,-2.645281143486499786e-03,3.011261701583862305e+00,5.905412882566452026e-02,-3.629119694232940674e-02,-1.936852931976318359e-03,1.146449879126572868e-01,6.839556708264103724e-02,-2.474104266664126417e+00,-7.015450838929788927e-24,5.765972882509226571e-03,-1.998880643397569698e-02,7.530802488326937549e-03,1.055577549275393129e-02,-3.446933059548865086e-04,3.587473236125188897e-02
-1.074947044253349304e-01,-2.335991151630878448e-02,3.018753767013549805e+00,7.190280407667160034e-02,-3.526797890663146973e-02,-1.554420590400695801e-02,7.388601322313631536e-02,9.451811399325833751e-02,-2.439012763782263615e+00,-3.890271748949632944e-24,-1.438056081533425901e-03,7.053595781326277292e-04,3.108841180803345594e-04,-1.477720264462731303e-03,-1.890362279865165362e-03,4.878025527564527897e-02
-1.074947044253349304e-01,-2.335991151630878448e-02,3.018753767013549805e+00,7.190280407667160034e-02,-3.526797890663146973e-02,-1.554420590400695801e-02,8.897320897607620405e-02,1.017651135143285007e-01,-2.439012763782263615e+00,2.722342151399911220e-23,-1.711715906858438108e-03,-1.235370330512523818e-02,-1.042844235897044669e-02,3.366793399805112497e-03,8.099243815905557420e-03,4.582935038475038914e-02
-1.077683642506599426e-01,-3.641897439956665039e-02,3.008014440536499023e+00,7.704906165599822998e-02,-2.513343282043933868e-02,-1.849511079490184784e-02,9.750768372954396468e-02,1.090108332633144411e-01,-2.407068766323335662e+00,-4.601684451836356961e-23,-1.540981233119964600e-03,5.026686564087862186e-04,3.699022158980547204e-04,-1.950153674590879294e-03,-2.180216665266288684e-03,4.814137532646671491e-02
-1.077683642506599426e-01,-3.641897439956665039e-02,3.008014440536499023e+00,7.704906165599822998e-02,-2.513343282043933868e-02,-1.849511079490184784e-02,1.231763221111086271e-01,1.213172407711484990e-01,-2.407068766323335662e+00,1.891642842706440295e-26,5.754828453063964844e-03,-1.260714571923017557e-02,-1.102006856352089059e-02,4.688181564636656473e-03,1.087542445606998892e-02,1.219938044929029103e-01
-1.004725545644760132e-01,-4.952878877520561218e-02,2.996624469757080078e+00,8.420076966285705566e-02,-1.183166354894638062e-02,5.535731837153434753e-02,1.177852102770132192e-01,1.273968740846031511e-01,-2.655135814129804483e+00,-2.738877740898326015e-23,-1.684015393257146109e-03,2.366332709789267796e-04,-1.107146367430811296e-03,-2.355704205540265495e-03,-2.547937481692063091e-03,5.310271628259609356e-02
-1.004725545644760132e-01,-4.952878877520561218e-02,2.996624469757080078e+00,8.420076966285705566e-02,-1.183166354894638062e-02,5.535731837153434753e-02,1.633608995525147600e-01,1.491815700562022229e-01,-2.655135814129804039e+00,-2.271525781283344366e-23,6.005617082118983041e-03,-1.545723617076873863e-02,1.761029139160985579e-03,1.058487165242809336e-02,1.579278211781139779e-02,1.307084294414419812e-01
-9.278292208909988403e-02,-6.522265821695327759e-02,2.999492645263671875e+00,9.805285930633544922e-02,6.944749969989061356e-03,1.329630315303802490e-01,1.499709545717702597e-01,1.536145249620135822e-01,-2.945011054549819818e+00,-1.053562789434094576e-25,-1.961057186126713425e-03,-1.388949993997856680e-04,-2.659260630607729325e-03,-2.999419091435404083e-03,-3.072290499240272477e-03,5.890022109099640746e-02
-9.278292208909988403e-02,-6.522265821695327759e-02,2.999492645263671875e+00,9.805285930633544922e-02,6.944749969989061356e-03,1.329630315303802490e-01,2.002399583039779218e-01,1.775438201393085280e-01,-2.945011054549819818e+00,2.635506453688701389e-26,6.835381388664241165e-03,-1.086725422181189504e-02,1.065117180347430192e-02,1.931872930252929998e-02,1.803508121005615097e-02,2.422869096347107787e-02
