x,y,z,vx,vy,vz,ax,ay,az,yaw_rate,res_dx,res_dy,res_dz,res_dvx,res_dvy,res_dvz
-6.477927416563034058e-02,6.489297747611999512e-02,3.046582698822021484e+00,4.111256822943687439e-02,-9.688141196966171265e-02,-3.988144546747207642e-02,4.213535815415286878e-02,1.184292528721024307e-01,-2.404648624198966189e+00,0.000000000000000000e+00,-8.222513645887441491e-04,1.937628239393238139e-03,7.976289093494237648e-04,-8.427071630830590410e-04,-2.368585057442043618e-03,4.809297248397932656e-02
-6.477927416563034058e-02,6.489297747611999512e-02,3.046582698822021484e+00,4.111256822943687439e-02,-9.688141196966171265e-02,-3.988144546747207642e-02,5.553142545940394081e-02,3.606031148530411956e-01,-2.404648623734446655e+00,-2.271674081083453976e-23,-2.400747470557690333e-02,-1.352526202797889321e-02,3.254770785570126890e-03,-4.235856496954341910e-03,5.348841728970668563e-03,4.057312010466521124e-02
-8.796449750661849976e-02,4.943008720874786377e-02,3.049039840698242188e+00,3.798734024167060852e-02,-8.432050794363021851e-02,-4.740129783749580383e-02,1.314460000016265395e-01,4.642628452901405578e-01,-2.381943186300274462e+00,-2.453688175787827282e-23,-7.597468048334138357e-04,1.686410158872601872e-03,9.480259567498094952e-04,-2.628920000032529403e-03,-9.285256905802813376e-03,4.763886372600548147e-02
-8.796449750661849976e-02,4.943008720874786377e-02,3.049039840698242188e+00,3.798734024167060852e-02,-8.432050794363021851e-02,-4.740129783749580383e-02,1.491542468929875909e-01,5.711370630487504485e-01,-2.381943185558720089e+00,1.835551343055069056e-23,-9.830344393849374529e-03,-2.359031587839129085e-03,-6.479189619422065505e-03,1.978405693243763530e-03,-1.407834735363128198e-03,5.077611321073380313e-02
-9.703509509563446045e-02,4.538464546203613281e-02,3.041612625122070312e+00,4.294883087277412415e-02,-7.430560141801834106e-02,-4.426404833793640137e-02,1.785359716970282284e-01,6.611099078865738665e-01,-2.378815650995079523e+00,-1.165196676937404281e-23,-8.589766174554869238e-04,1.486112028360367376e-03,8.852809667585503917e-04,-3.570719433940564014e-03,-1.322219815773147816e-02,4.757631301990158934e-02
-9.703509509563446045e-02,4.538464546203613281e-02,3.041612625122070312e+00,4.294883087277412415e-02,-7.430560141801834106e-02,-4.426404833793640137e-02,2.061127613604581132e-01,7.715216869353909157e-01,-2.378815650631132428e+00,-4.145361306564446915e-24,-3.945744782686277929e-04,-1.990313977003096979e-03,4.066261649131597267e-03,8.454574414848259334e-03,7.349973481417380883e-03,1.301864172456491664e-01
-9.657069295644760132e-02,4.190821945667266846e-02,3.044793605804443359e+00,5.552566051483154297e-02,-5.152519419789314270e-02,3.834605589509010315e-02,1.971208544346878810e-01,8.234086523308080663e-01,-2.687635061248569546e+00,6.424066159325547836e-24,-1.110513210296634745e-03,1.030503883957860356e-03,-7.669211179019974622e-04,-3.942417088693757343e-03,-1.646817304661615800e-02,5.375270122497138869e-02
-9.657069295644760132e-02,4.190821945667266846e-02,3.044793605804443359e+00,5.552566051483154297e-02,-5.152519419789314270e-02,3.834605589509010315e-02,2.300361718937206923e-01,9.236638451774629166e-01,-2.687635061326736796e+00,-2.007272022131508243e-23,9.557093977928157735e-03,4.395461827516530806e-04,1.158983699977378379e-02,2.149135137358417630e-02,5.755983103283303370e-02,1.337449173069619190e-01
-5.535303428769111633e-02,1.033006682991981506e-01,3.078651905059814453e+00,1.630053222179412842e-01,3.805953264236450195e-01,-3.191803395748138428e-02,1.021095505746782428e-01,6.408798816609762028e-01,-2.496930745671667840e+00,1.300730838195095130e-23,2.042943552136421148e-02,1.768595129251479547e-02,-1.111186057329183186e-02,2.095010699551785871e-02,7.424103593268316370e-02,-2.366010597736084575e-03
-3.166349232196807861e-02,1.285985261201858521e-01,3.066901683807373047e+00,1.859976202249526978e-01,4.676539599895477295e-01,-8.422265946865081787e-02,4.149461267107433515e-02,5.512564630296826751e-01,-2.282239577811361109e+00,-1.741485169088377986e-24,2.122056765481829602e-02,1.988436996936798762e-02,-9.704802334308482159e-03,2.307516148135788092e-02,8.009389191669818997e-02,3.502827299915553527e-02
-6.722972262650728226e-03,1.578359752893447876e-01,3.055512428283691406e+00,2.099026739597320557e-01,5.587729811668395996e-01,-9.483917802572250366e-02,-2.096599696847465527e-02,4.492883434372426099e-01,-2.220941188811761613e+00,1.078882738838770706e-23,2.240247176960110526e-02,2.232644855976104181e-02,-5.302742272615290631e-03,2.390654511427336981e-02,8.181034614547633144e-02,8.682965939997638882e-02
1.987755298614501953e-02,1.913378834724426270e-01,3.048312902450561523e+00,2.333898991346359253e-01,6.495690941810607910e-01,-5.242834240198135376e-02,-8.715220898418536699e-02,3.360920370866753437e-01,-2.362100968782868460e+00,-8.388987141761824566e-24,-4.667797982692720171e-03,-1.299138188362122803e-02,1.048566848039556021e-03,1.743044179683711503e-03,-6.721840741733542401e-03,4.724201937565736253e-02
1.987755298614501953e-02,1.913378834724426270e-01,3.048312902450561523e+00,2.333898991346359253e-01,6.495690941810607910e-01,-5.242834240198135376e-02,-3.768935847621029261e-02,4.034001067404123786e-01,-2.362100968731304373e+00,1.779999015692451255e-24,4.054947018623351884e-02,5.215089201927183837e-02,-1.850841492414545542e-03,3.306953311926938421e-02,1.155249706206238347e-01,1.491609216227702261e-01
6.509482115507125854e-02,2.564801573753356934e-01,3.045413494110107422e+00,2.657056450843811035e-01,7.731620669364929199e-01,4.949055984616279602e-02,-1.646830095041500741e-01,1.966139932448192629e-01,-2.729671734828208240e+00,9.732324732957451620e-24,-5.314112901687623181e-03,-1.546324133872983841e-02,-9.898111969230960483e-04,3.293660190082980943e-03,-3.932279864896415233e-03,5.459343469656416370e-02
6.509482115507125854e-02,2.564801573753356934e-01,3.045413494110107422e+00,2.657056450843811035e-01,7.731620669364929199e-01,4.949055984616279602e-02,-8.277392068916092360e-02,2.960669852713546102e-01,-2.729671734804678618e+00,-1.627592986176668985e-23,7.081811755895614513e-02,9.164207339286806198e-02,2.139840863645092739e-02,2.585967295952906753e-02,8.661087779716691859e-02,1.349028368936929789e-01
2.681794166564941406e-01,5.155962705612182617e-01,3.081234693527221680e+00,2.933616042137145996e-01,8.747916817665100098e-01,2.388034015893936157e-02,-3.021198831061905898e-01,1.715144496717678491e-01,-2.706375093176195623e+00,-5.149949545490292549e-24,-5.867232084274309756e-03,-1.749583363533024905e-02,-4.776068031788760493e-04,6.042397662123832891e-03,-3.430288993435337552e-03,5.412750186352391357e-02
2.681794166564941406e-01,5.155962705612182617e-01,3.081234693527221680e+00,2.933616042137145996e-01,8.747916817665100098e-01,2.388034015893936157e-02,-2.114493448812199139e-01,2.547172401209690240e-01,-2.706375093227229911e+00,-5.672288607110047089e-25,7.382444620132444513e-02,8.031091809272761228e-02,-4.525239020586102612e-03,-1.667871316417368632e-02,-3.398042459062733389e-02,-3.766377774942711310e-02
3.478710949420928955e-01,6.134030222892761230e-01,3.077187061309814453e+00,2.724539041519165039e-01,8.459056019783020020e-01,-6.791093945503234863e-02,-2.640832271491096450e-01,2.639116816973432478e-01,-2.362224022382630739e+00,8.793387992619302446e-24,-5.449078083038350062e-03,-1.691811203956605780e-02,1.358218789100806845e-03,5.281664542982178467e-03,-5.278233633946860515e-03,4.724448044765261479e-02
3.478710949420928955e-01,6.134030222892761230e-01,3.077187061309814453e+00,2.724539041519165039e-01,8.459056019783020020e-01,-6.791093945503234863e-02,-1.840290558274618460e-01,3.310600212785871910e-01,-2.362224022375012389e+00,-7.747280499208517320e-24,6.477860450744626908e-02,6.960738778114317071e-02,5.606361031532447470e-03,-2.949582610143020034e-02,-3.310849128479420589e-02,7.617995013448526642e-02
4.180987775325775146e-01,6.999285221099853516e-01,3.081435203552246094e+00,2.392774969339370728e-01,8.194183111190795898e-01,-3.897546976804733276e-02,-1.626771913586111951e-01,3.583992361017493411e-01,-2.476560821401599721e+00,-5.869276363424163226e-22,-4.785549938678745896e-03,-1.638836622238160068e-02,7.795093953610887638e-04,3.253543827172217240e-03,-7.167984722034947964e-03,4.953121642803198776e-02
4.180987775325775146e-01,6.999285221099853516e-01,3.081435203552246094e+00,2.392774969339370728e-01,8.194183111190795898e-01,-3.897546976804733276e-02,-6.617379541005349863e-02,4.321188586864420644e-01,-2.476560821399190537e+00,-5.341763646292481919e-22,5.332033604383468184e-02,6.740950584411620206e-02,5.464434474706791889e-03,-3.710892849071709132e-02,-1.708054712993611890e-02,1.420246611091514066e-01
4.762046635150909424e-01,7.837263941764831543e-01,3.086120128631591797e+00,2.008450925350189209e-01,8.109801411628723145e-01,5.351797491312026978e-02,6.895510147917337761e-03,4.305204531273370550e-01,-2.824537838287675129e+00,7.373114835032194859e-24,-4.016901850700360654e-03,-1.621960282325740632e-02,-1.070359498262618558e-03,-1.379102029583356703e-04,-8.610409062546731107e-03,5.649075676575350535e-02
4.762046635150909424e-01,7.837263941764831543e-01,3.086120128631591797e+00,2.008450925350189209e-01,8.109801411628723145e-01,5.351797491312026978e-02,1.005755877010141852e-01,4.956436402453757162e-01,-2.824537838257640932e+00,5.607339090999742706e-24,4.654229104518892157e-02,6.246323704719547454e-02,8.467642962930455042e-04,-2.355395657919270858e-02,8.981382356377909382e-03,8.888059128835380795e-02
5.267638564109802246e-01,8.624092340469360352e-01,3.088037252426147461e+00,1.793026477098464966e-01,8.298743963241577148e-01,8.590780943632125854e-02,1.385775286291884012e-01,4.399577224996396030e-01,-2.946938493226481270e+00,-2.525630102089892294e-25,-3.586052954196894405e-03,-1.659748792648318982e-02,-1.718156188726283062e-03,-2.771550572583769689e-03,-8.799154449992796501e-03,5.893876986452962347e-02
5.984183549880981445e-01,9.821057915687561035e-01,3.084884881973266602e+00,1.921101361513137817e-01,8.937748670578002930e-01,6.117758341133594513e-03,2.135021032673893870e-01,3.632163836219231001e-01,-2.648503805089106766e+00,1.047540562179538872e-23,5.556634277105332309e-02,6.630396366119384322e-02,-1.378207081928861655e-02,3.263825666550243532e-02,4.590379032759206446e-02,-1.660152791911143760e-02
6.578269004821777344e-01,1.066285252571105957e+00,3.071225166320800781e+00,2.290184348821640015e-01,9.469429850578308105e-01,-6.345384567975997925e-02,1.471009739033913022e-01,2.708328718960373860e-01,-2.366814340607827472e+00,-3.650013277449606109e-21,-4.580368697643333320e-03,-1.893885970115660733e-02,1.269076913595235112e-03,-2.942019478067825489e-03,-5.416657437920746609e-03,4.733628681215654166e-02
6.578269004821777344e-01,1.066285252571105957e+00,3.071225166320800781e+00,2.290184348821640015e-01,9.469429850578308105e-01,-6.345384567975997925e-02,2.669357643261808799e-01,3.342109122190990989e-01,-2.366814340603141886e+00,-1.136034132229120240e-20,1.085571745038031999e-01,1.256615316867828458e-01,-3.509166374802585864e-02,9.097060385200331223e-02,9.141352335946928420e-02,6.489547616147575693e-02
7.709644436836242676e-01,1.210885643959045410e+00,3.034864425659179688e+00,3.253277540206909180e-01,1.045040726661682129e+00,-4.589465633034706116e-02,-1.138185844748954845e-01,6.956225812260564967e-02,-2.359562263966203943e+00,-4.614838997834220020e-24,-6.506555080413867209e-03,-2.090081453323366922e-02,9.178931266067280603e-04,2.276371689497902473e-03,-1.391245162452037221e-03,4.719124527932408442e-02
7.709644436836242676e-01,1.210885643959045410e+00,3.034864425659179688e+00,3.253277540206909180e-01,1.045040726661682129e+00,-4.589465633034706116e-02,3.006167041138781831e-02,1.379811290720389105e-01,-2.359562263930734094e+00,-1.588632323264366245e-24,1.277942132949828613e-01,1.568510842323302956e-01,-1.519681863486788131e-02,1.137165413644162792e-01,7.514186000065148363e-02,1.674230115323244727e-01
9.052652120590209961e-01,1.388637542724609375e+00,3.018749713897705078e+00,4.396455287933349609e-01,1.122942209243774414e+00,7.433710992336273193e-02,-4.349034510684868238e-01,-1.300902356230911883e-01,-2.768194384285254994e+00,-5.660778456690392784e-24,-8.792910575866730305e-03,-2.245884418487542611e-02,-1.486742198467450038e-03,8.698069021369714271e-03,2.601804712461852631e-03,5.536388768570510432e-02
9.052652120590209961e-01,1.388637542724609375e+00,3.018749713897705078e+00,4.396455287933349609e-01,1.122942209243774414e+00,7.433710992336273193e-02,-3.155257550013849666e-01,-7.923744157641195163e-02,-2.768194384293793497e+00,-9.394243607649159600e-24,1.129976177215575861e-01,1.260022592544556286e-01,6.803071796893878087e-03,7.044219225075404323e-02,1.258025607182355898e-02,1.173369528237390297e-01
1.193822383880615234e+00,1.713818907737731934e+00,3.037574529647827148e+00,5.092567801475524902e-01,1.081578373908996582e+00,6.579640507698059082e-02,-7.210044242951925142e-01,-1.990013202860957120e-01,-2.773963703876887621e+00,-4.531960301778057589e-24,-1.018513560295097875e-02,-2.163156747817995829e-02,-1.315928101539576289e-03,1.442008848590387027e-02,3.980026405721925897e-03,5.547927407753775603e-02
1.193822383880615234e+00,1.713818907737731934e+00,3.037574529647827148e+00,5.092567801475524902e-01,1.081578373908996582e+00,6.579640507698059082e-02,-6.031040119339756700e-01,-1.588655568421314390e-01,-2.773963703871088260e+00,1.039204740408594617e-23,1.143817770481110330e-01,1.125568461418151589e-01,-9.356504678725841018e-04,-4.829209294476166647e-02,-7.203373698937798331e-02,-2.603007765292491421e-02
1.318389296531677246e+00,1.848007321357727051e+00,3.037954807281494141e+00,4.489026069641113281e-01,1.006367325782775879e+00,-1.571294665336608887e-02,-5.969009849188926520e-01,-1.333630635283302723e-01,-2.476184789648328000e+00,-5.315989018982624240e-19,-8.978052139282155508e-03,-2.012734651565550870e-02,3.142589330673573045e-04,1.193801969837787746e-02,2.667261270566712028e-03,4.952369579296655999e-02
1.318389296531677246e+00,1.848007321357727051e+00,3.037954807281494141e+00,4.489026069641113281e-01,1.006367325782775879e+00,-1.571294665336608887e-02,-4.477442527787652837e-01,-8.789350935824494226e-02,-2.476184789649666484e+00,-2.710819943788675921e-24,1.179920005798340554e-01,1.211221909523010343e-01,8.490347266197240117e-03,-1.091895079116488310e-01,-9.764211369573905230e-02,4.839907908066155839e-02
